OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2020-008W","ONEWEB-0045","45151","UK","109.81","87.89","1219","1216","LARGE","0","2020-02-06",""
"2020-008V","ONEWEB-0044","45150","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008U","ONEWEB-0043","45149","UK","109.89","87.88","1223","1221","LARGE","0","2020-02-06",""
"2020-008T","ONEWEB-0041","45148","UK","106.79","87.94","1090","1066","LARGE","0","2020-02-06",""
"2020-008S","ONEWEB-0040","45147","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008R","ONEWEB-0039","45146","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008Q","ONEWEB-0038","45145","UK","109.80","87.89","1220","1216","LARGE","0","2020-02-06",""
"2020-008P","ONEWEB-0036","45144","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008N","ONEWEB-0035","45143","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008M","ONEWEB-0033","45142","UK","109.89","87.89","1223","1220","LARGE","0","2020-02-06",""
"2020-008L","ONEWEB-0032","45141","UK","109.89","87.89","1223","1220","LARGE","0","2020-02-06",""
"2020-008K","ONEWEB-0028","45140","UK","109.80","87.89","1219","1216","LARGE","0","2020-02-06",""
"2020-008J","ONEWEB-0026","45139","UK","109.83","87.90","1220","1217","LARGE","0","2020-02-06",""
"2020-008H","ONEWEB-0025","45138","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008G","ONEWEB-0024","45137","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008F","ONEWEB-0023","45136","UK","109.89","87.88","1223","1221","LARGE","0","2020-02-06",""
"2020-008E","ONEWEB-0022","45135","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008D","ONEWEB-0021","45134","UK","109.89","87.87","1223","1220","LARGE","0","2020-02-06",""
"2020-008C","ONEWEB-0020","45133","UK","109.89","87.88","1223","1221","LARGE","0","2020-02-06",""
"2020-008B","ONEWEB-0017","45132","UK","109.89","87.88","1223","1220","LARGE","0","2020-02-06",""
"2020-008A","ONEWEB-0013","45131","UK","109.98","87.91","1227","1224","LARGE","0","2020-02-06",""
"2013-076AC","COSMOS 2491 DEB","45130","CIS","113.95","82.46","1510","1306","SMALL","0","2013-12-25",""
"2013-076AB","COSMOS 2491 DEB","45129","CIS","114.31","82.47","1539","1309","SMALL","0","2013-12-25",""
"2013-076AA","COSMOS 2491 DEB *","45128","CIS","101.11","81.21","832","790","SMALL","0","2013-12-25",""
"2013-076Z","COSMOS 2491 DEB","45127","CIS","114.58","82.46","1479","1394","SMALL","0","2013-12-25",""
"2019-071Q","OBJECT Q","45125","US","92.14","51.63","386","373","SMALL","0","2019-11-02",""
"2019-071N","OBJECT N","45123","US","90.61","51.63","312","296","SMALL","0","2019-11-02",""
"2020-007B","ELECTRON KICK STAGE R/B","45111","US","95.89","69.99","572","551","","0","2020-01-31",""
"2020-007A","USA 294","45110","US","95.60","69.99","549","546","","0","2020-01-31",""
"2013-076Y","COSMOS 2491 DEB","45109","CIS","117.84","82.43","1694","1474","SMALL","0","2013-12-25",""
"2013-076X","COSMOS 2491 DEB","45108","CIS","117.35","82.49","1611","1513","SMALL","0","2013-12-25",""
"2020-006BM","STARLINK-1196","45103","US","95.08","53.05","524","521","LARGE","0","2020-01-29",""
"2020-006BL","STARLINK-1195","45102","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006BK","STARLINK-1194","45101","US","95.59","53.06","548","546","LARGE","0","2020-01-29",""
"2020-006BJ","STARLINK-1193","45100","US","95.59","53.05","548","547","LARGE","0","2020-01-29",""
"2020-006BH","STARLINK-1186","45099","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006BG","STARLINK-1184","45098","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006BE","STARLINK-1152","45096","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006BD","STARLINK-1147","45095","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006BC","STARLINK-1146","45094","US","95.59","53.05","548","547","LARGE","0","2020-01-29",""
"2020-006BB","STARLINK-1142","45093","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006BA","STARLINK-1137","45092","US","95.59","53.05","548","547","LARGE","0","2020-01-29",""
"2020-006AY","STARLINK-1176","45090","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AX","STARLINK-1136","45089","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AW","STARLINK-1183","45088","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AV","STARLINK-1185","45087","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AU","STARLINK-1181","45086","US","91.60","52.96","365","341","LARGE","0","2020-01-29",""
"2020-006AT","STARLINK-1179","45085","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006AS","STARLINK-1173","45084","US","95.59","53.05","549","545","LARGE","0","2020-01-29",""
"2020-006AR","STARLINK-1190","45083","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AQ","STARLINK-1160","45082","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006AP","STARLINK-1151","45081","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AN","STARLINK-1153","45080","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AM","STARLINK-1149","45079","US","95.59","53.05","548","547","LARGE","0","2020-01-29",""
"2020-006AL","STARLINK-1177","45078","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006AJ","STARLINK-1180","45076","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AH","STARLINK-1174","45075","US","95.59","53.05","547","547","LARGE","0","2020-01-29",""
"2020-006AG","STARLINK-1172","45074","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006AF","STARLINK-1170","45073","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AE","STARLINK-1168","45072","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006AD","STARLINK-1167","45071","US","95.59","53.06","548","546","LARGE","0","2020-01-29",""
"2020-006AA","STARLINK-1161","45068","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006Z","STARLINK-1150","45067","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006Y","STARLINK-1145","45066","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006X","STARLINK-1139","45065","US","95.49","53.05","543","541","LARGE","0","2020-01-29",""
"2020-006W","STARLINK-1133","45064","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006U","STARLINK-1171","45062","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006T","STARLINK-1169","45061","US","95.59","53.05","548","547","LARGE","0","2020-01-29",""
"2020-006S","STARLINK-1166","45060","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006R","STARLINK-1165","45059","US","95.59","53.05","548","547","LARGE","0","2020-01-29",""
"2020-006Q","STARLINK-1162","45058","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006P","STARLINK-1159","45057","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006L","STARLINK-1156","45054","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006K","STARLINK-1155","45053","US","94.03","52.99","475","468","LARGE","0","2020-01-29",""
"2020-006J","STARLINK-1148","45052","US","95.59","53.05","549","546","LARGE","0","2020-01-29",""
"2020-006H","STARLINK-1141","45051","US","92.30","53.05","397","378","LARGE","0","2020-01-29",""
"2020-006G","STARLINK-1140","45050","US","95.59","53.05","548","547","LARGE","0","2020-01-29",""
"2020-006F","STARLINK-1135","45049","US","94.61","53.07","502","497","LARGE","0","2020-01-29",""
"2020-006E","STARLINK-1134","45048","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006D","STARLINK-1131","45047","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006B","STARLINK-1120","45045","US","95.59","53.05","548","546","LARGE","0","2020-01-29",""
"2020-006A","STARLINK-1132","45044","US","95.59","53.05","547","547","LARGE","0","2020-01-29",""
"2019-095D","BLOCK DM-SL DEB","45042","CIS","1398.48","0.10","36168","33926","","0","2019-12-24",""
"2019-095C","BLOCK DM-SL DEB","45041","CIS","1397.28","2.48","36565","33482","","0","2019-12-24",""
"2009-070R","SL-12 DEB","45040","CIS","288.90","64.48","15847","349","MEDIUM","0","2009-12-14",""
"1993-036BWS","COSMOS 2251 DEB","45039","CIS","98.70","74.03","706","687","SMALL","0","1993-06-16",""
"2018-082D","COSMOS 2528 DEB","45038","CIS","103.11","67.17","909","902","LARGE","0","2018-10-25",""
"2018-082C","COSMOS 2528 DEB","45037","CIS","103.17","67.23","919","898","LARGE","0","2018-10-25",""
"2009-070P","SL-12 DEB","45036","CIS","248.58","64.26","13148","288","SMALL","0","2009-12-14",""
"2009-070N","SL-12 DEB","45035","CIS","150.76","64.18","5708","302","MEDIUM","0","2009-12-14",""
"2009-070M","SL-12 DEB","45034","CIS","339.07","64.84","19093","365","SMALL","0","2009-12-14",""
"2013-076W","COSMOS 2491 DEB","45033","CIS","118.14","82.45","1633","1562","SMALL","0","2013-12-25",""
"2013-076V","COSMOS 2491 DEB","45032","CIS","114.44","82.49","1506","1354","","0","2013-12-25",""
"2013-076U","COSMOS 2491 DEB","45031","CIS","114.52","82.44","1512","1354","SMALL","0","2013-12-25",""
"2013-076T","COSMOS 2491 DEB","45030","CIS","114.21","82.46","1582","1257","SMALL","0","2013-12-25",""
"2020-005D","ARIANE 5 R/B","45029","FR","543.80","5.91","31205","177","LARGE","0","2020-01-16",""
"2020-005C","ARIANE 5 DEB (SYLDA)","45028","FR","418.28","6.26","24034","264","LARGE","0","2020-01-16",""
"2020-005B","EUTE KONNECT","45027","EUTE","1436.12","0.06","35788","35786","LARGE","0","2020-01-16",""
"2020-005A","GSAT 30","45026","IND","1436.11","0.01","35801","35772","LARGE","0","2020-01-16",""
"2020-004A","YINHE-1","45024","PRC","97.56","86.39","653","631","LARGE","0","2020-01-16",""
"2020-003D","TIANQI-5","45019","PRC","93.49","97.17","451","440","MEDIUM","0","2020-01-15",""
"2020-003C","NUSAT-8 (MARIE)","45018","ARGN","92.38","97.18","395","388","MEDIUM","0","2020-01-15",""
"2020-003B","NUSAT-7 (SOPHIE)","45017","ARGN","92.88","97.17","420","411","MEDIUM","0","2020-01-15",""
"2020-003A","JILIN-01 KUANFU 01","45016","PRC","95.24","97.63","531","530","LARGE","0","2020-01-15",""
"2019-039AF","COSMOS 2535 DEB","45014","CIS","98.33","97.13","770","588","SMALL","0","2019-07-10",""
"2019-039AC","COSMOS 2535 DEB","45011","CIS","98.81","97.05","793","611","SMALL","0","2019-07-10",""
"2019-039S","COSMOS 2535 DEB","45001","CIS","100.53","97.05","973","595","","0","2019-07-10",""
"2019-039Q","COSMOS 2535 DEB","44999","CIS","98.13","97.05","737","602","MEDIUM","0","2019-07-10",""
"2013-076S","COSMOS 2491 DEB","44998","CIS","114.05","82.47","1487","1338","SMALL","0","2013-12-25",""
"1983-075BG","COSMOS 1484 DEB *","44997","CIS","94.70","97.39","583","426","SMALL","0","1983-07-24",""
"2013-076R","COSMOS 2491 DEB","44996","CIS","115.84","82.48","1506","1481","SMALL","0","2013-12-25",""
"2013-076Q","COSMOS 2491 DEB","44994","CIS","114.15","82.48","1501","1332","SMALL","0","2013-12-25",""
"2013-076P","COSMOS 2491 DEB","44993","CIS","118.13","82.44","1705","1489","SMALL","0","2013-12-25",""
"2013-076N","COSMOS 2491 DEB","44992","CIS","115.29","82.49","1492","1445","SMALL","0","2013-12-25",""
"2013-076M","COSMOS 2491 DEB","44991","CIS","114.48","82.40","1487","1377","SMALL","0","2013-12-25",""
"2013-076L","COSMOS 2491 DEB","44990","CIS","114.96","82.48","1491","1416","","0","2013-12-25",""
"2013-076K","COSMOS 2491 DEB","44989","CIS","114.61","82.48","1498","1378","MEDIUM","0","2013-12-25",""
"2013-076J","COSMOS 2491 DEB","44988","CIS","115.20","82.46","1489","1439","SMALL","0","2013-12-25",""
"2013-076H","COSMOS 2491 DEB","44987","CIS","113.83","82.42","1531","1273","SMALL","0","2013-12-25",""
"2018-079BS","ATLAS 5 CENTAUR DEB","44986","US","782.29","11.14","35246","8245","","0","2018-10-17",""
"2018-079BR","ATLAS 5 CENTAUR DEB","44985","US","732.26","12.06","33233","7834","","0","2018-10-17",""
"2006-062U","SL-12 DEB","44984","CIS","340.23","63.88","18871","661","SMALL","0","2006-12-25",""
"1993-036BWR","COSMOS 2251 DEB","44983","CIS","97.23","74.04","632","620","SMALL","0","1993-06-16",""
"2006-062S","SL-12 DEB","44982","CIS","336.55","64.73","18721","577","MEDIUM","0","2006-12-25",""
"2018-079BQ","ATLAS 5 CENTAUR DEB","44981","US","614.00","12.47","30225","4879","","0","2018-10-17",""
"2018-079BP","ATLAS 5 CENTAUR DEB","44980","US","667.67","12.47","30307","7547","","0","2018-10-17",""
"2020-002A","TJS-5","44978","PRC","1436.11","0.36","35797","35777","LARGE","0","2020-01-07",""
"2020-001BM","STARLINK-1115","44973","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001BL","STARLINK-1107","44972","US","95.59","53.06","548","546","LARGE","0","2020-01-07",""
"2020-001BJ","STARLINK-1093","44970","US","95.59","53.05","548","547","LARGE","0","2020-01-07",""
"2020-001BH","STARLINK-1092","44969","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001BG","STARLINK-1090","44968","US","95.59","53.06","548","546","LARGE","0","2020-01-07",""
"2020-001BF","STARLINK-1089","44967","US","95.59","53.06","547","547","LARGE","0","2020-01-07",""
"2020-001BE","STARLINK-1088","44966","US","95.15","53.05","527","524","LARGE","0","2020-01-07",""
"2020-001BC","STARLINK-1086","44964","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AZ","STARLINK-1080","44961","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AX","STARLINK-1076","44959","US","95.59","53.05","548","547","LARGE","0","2020-01-07",""
"2020-001AV","STARLINK-1074","44957","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AU","STARLINK-1070","44956","US","95.59","53.05","548","547","LARGE","0","2020-01-07",""
"2020-001AT","STARLINK-1069","44955","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AS","STARLINK-1066","44954","US","95.59","53.05","548","547","LARGE","0","2020-01-07",""
"2020-001AR","STARLINK-1124","44953","US","95.59","53.06","548","546","LARGE","0","2020-01-07",""
"2020-001AQ","STARLINK-1117","44952","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AP","STARLINK-1126","44951","US","93.42","53.02","446","438","LARGE","0","2020-01-07",""
"2020-001AN","STARLINK-1125","44950","US","93.17","53.05","434","425","LARGE","0","2020-01-07",""
"2020-001AM","STARLINK-1122","44949","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AK","STARLINK-1116","44947","US","91.33","53.05","341","339","LARGE","0","2020-01-07",""
"2020-001AJ","STARLINK-1110","44946","US","93.71","53.02","460","452","LARGE","0","2020-01-07",""
"2020-001AH","STARLINK-1109","44945","US","95.59","53.05","548","547","LARGE","0","2020-01-07",""
"2020-001AG","STARLINK-1108","44944","US","95.59","53.05","548","547","LARGE","0","2020-01-07",""
"2020-001AF","STARLINK-1100","44943","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AE","STARLINK-1096","44942","US","94.71","53.06","508","501","LARGE","0","2020-01-07",""
"2020-001AD","STARLINK-1094","44941","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AC","STARLINK-1091","44940","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AB","STARLINK-1083","44939","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001AA","STARLINK-1082","44938","US","95.59","53.06","548","546","LARGE","0","2020-01-07",""
"2020-001Z","STARLINK-1079","44937","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001W","STARLINK-1071","44934","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001V","STARLINK-1144","44933","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001U","STARLINK-1130","44932","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001T","STARLINK-1128","44931","US","95.29","53.06","533","532","LARGE","0","2020-01-07",""
"2020-001S","STARLINK-1123","44930","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001R","STARLINK-1121","44929","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001Q","STARLINK-1119","44928","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001P","STARLINK-1114","44927","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001N","STARLINK-1113","44926","US","95.59","53.06","548","546","LARGE","0","2020-01-07",""
"2020-001M","STARLINK-1112","44925","US","95.59","53.05","548","547","LARGE","0","2020-01-07",""
"2020-001L","STARLINK-1111","44924","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001K","STARLINK-1106","44923","US","95.20","53.05","529","527","LARGE","0","2020-01-07",""
"2020-001J","STARLINK-1104","44922","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001H","STARLINK-1103","44921","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001G","STARLINK-1102","44920","US","94.84","53.06","513","508","LARGE","0","2020-01-07",""
"2020-001E","STARLINK-1099","44918","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001D","STARLINK-1098","44917","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001B","STARLINK-1084","44915","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2020-001A","STARLINK-1073","44914","US","95.59","53.05","548","546","LARGE","0","2020-01-07",""
"2013-076G","COSMOS 2491 DEB","44913","CIS","115.09","82.47","1504","1415","SMALL","0","2013-12-25",""
"2013-076F","COSMOS 2491 DEB","44912","CIS","114.12","82.47","1524","1307","SMALL","0","2013-12-25",""
"2019-097A","SJ-20","44910","PRC","1436.12","1.99","35801","35773","LARGE","0","2019-12-27",""
"2019-096E","BREEZE-KM R/B","44909","CIS","112.52","82.53","1510","1176","LARGE","0","2019-12-26",""
"2019-096C","GONETS M 16 (M26)","44907","CIS","115.86","82.52","1503","1486","LARGE","0","2019-12-26",""
"2019-096B","GONETS M 15 (M25)","44906","CIS","115.86","82.53","1507","1482","LARGE","0","2019-12-26",""
"2019-096A","GONETS M 14 (M24)","44905","CIS","115.86","82.52","1506","1483","LARGE","0","2019-12-26",""
"2019-095B","BLOCK DM-SL R/B","44904","CIS","1398.46","2.49","35341","34752","LARGE","0","2019-12-24",""
"2019-095A","ELEKTRO-L 3","44903","CIS","1436.08","0.02","35791","35782","LARGE","0","2019-12-24",""
"2018-079BN","ATLAS 5 CENTAUR DEB","44899","US","702.48","11.34","32627","6970","","0","2018-10-17",""
"2018-079BM","ATLAS 5 CENTAUR DEB","44898","US","708.63","11.46","32107","7795","","0","2018-10-17",""
"2018-079BL","ATLAS 5 CENTAUR DEB","44897","US","611.45","12.33","30765","4206","","0","2018-10-17",""
"2018-079BK","ATLAS 5 CENTAUR DEB","44896","US","717.45","12.28","32483","7856","","0","2018-10-17",""
"2018-079BJ","ATLAS 5 CENTAUR DEB","44895","US","767.25","11.04","33479","9289","","0","2018-10-17",""
"2014-055CK","ATLAS 5 CENTAUR DEB","44894","US","707.82","20.57","34411","5451","SMALL","0","2014-09-17",""
"2014-055CJ","ATLAS 5 CENTAUR DEB","44893","US","764.84","20.67","34698","7953","","0","2014-09-17",""
"2010-007AQ","SL-12 DEB","44892","CIS","357.55","64.68","20277","341","SMALL","0","2010-03-01",""
"2019-093N","OBJECT N","44891","TBD","96.56","97.97","609","579","SMALL","0","2019-12-20",""
"2019-093M","OBJECT M","44890","TBD","96.62","97.82","629","565","SMALL","0","2019-12-20",""
"2019-093L","OBJECT L","44889","TBD","97.09","97.86","629","609","MEDIUM","0","2019-12-20",""
"2019-093K","CZ-4B R/B","44888","PRC","94.78","97.90","581","434","LARGE","0","2019-12-20",""
"2019-093J","OBJECT J","44887","TBD","97.02","97.87","625","606","MEDIUM","0","2019-12-20",""
"2019-093H","OBJECT H","44886","TBD","96.99","97.87","624","605","MEDIUM","0","2019-12-20",""
"2019-093G","OBJECT G","44885","TBD","96.94","97.87","621","603","SMALL","0","2019-12-20",""
"2019-093F","OBJECT F","44884","TBD","96.97","97.87","622","605","MEDIUM","0","2019-12-20",""
"2019-093E","CBERS 4A","44883","CHBZ","97.19","97.86","625","623","LARGE","0","2019-12-20",""
"2019-093D","OBJECT D","44882","TBD","96.97","97.87","624","603","LARGE","0","2019-12-20",""
"2019-093C","OBJECT C","44881","TBD","97.14","97.86","631","612","MEDIUM","0","2019-12-20",""
"2019-093B","OBJECT B","44880","TBD","97.04","97.87","627","607","MEDIUM","0","2019-12-20",""
"2019-093A","OBJECT A","44879","TBD","97.04","97.87","627","607","MEDIUM","0","2019-12-20",""
"2019-092F","OPS-SAT","44878","ESA","93.97","97.48","474","463","SMALL","0","2019-12-18",""
"2019-092E","EYESAT-NANO","44877","FR","93.61","97.46","456","446","SMALL","0","2019-12-18",""
"2019-092D","ANGELS","44876","FR","94.68","97.48","510","496","MEDIUM","0","2019-12-18",""
"2019-092C","ASAP-S","44875","FR","94.21","97.88","544","417","LARGE","0","2019-12-18",""
"2019-092B","CHEOPS","44874","ESA","98.82","98.24","711","694","LARGE","0","2019-12-18",""
"2019-092A","CSG-1","44873","IT","97.16","97.89","623","622","LARGE","0","2019-12-18",""
"2010-041AM","SL-12 DEB","44872","CIS","282.99","64.63","15561","239","SMALL","0","2010-09-02",""
"2010-041AL","SL-12 DEB","44871","CIS","342.73","65.56","19076","614","SMALL","0","2010-09-02",""
"2010-041AK","SL-12 DEB","44870","CIS","325.60","65.65","18246","353","SMALL","0","2010-09-02",""
"2019-091B","FALCON 9 R/B","44869","US","343.99","26.96","19493","276","LARGE","0","2019-12-17",""
"2019-091A","JCSAT 18","44868","JPN","1436.13","0.00","35788","35786","LARGE","0","2019-12-17",""
"2019-090D","CZ-3B R/B","44867","PRC","306.06","55.02","17077","255","LARGE","0","2019-12-16",""
"2019-090C","YZ-1 R/B","44866","PRC","807.33","55.45","22546","22140","LARGE","0","2019-12-16",""
"2019-090B","BEIDOU 3M20","44865","PRC","773.23","55.62","21577","21479","LARGE","0","2019-12-16",""
"2019-090A","BEIDOU 3M19","44864","PRC","773.23","55.62","21583","21473","LARGE","0","2019-12-16",""
"2019-089M","LEMUR 2 THEODOSIA","44863","US","95.24","36.96","537","523","SMALL","0","2019-12-11",""
"2019-089L","PSLV R/B","44862","IND","95.22","36.98","552","506","LARGE","0","2019-12-11",""
"2019-089K","LEMUR 2 PAPPY","44861","US","95.35","36.96","542","529","MEDIUM","0","2019-12-11",""
"2019-089J","LEMUR 2 HIMOMANDDAD","44860","US","95.26","36.97","538","524","MEDIUM","0","2019-12-11",""
"2019-089H","IHOPSAT-TD","44859","US","95.95","36.97","569","559","SMALL","0","2019-12-11",""
"2019-089G","OBJECT G","44858","TBD","94.81","36.96","518","501","LARGE","0","2019-12-11",""
"2019-089F","RISAT-2BR1","44857","IND","96.09","36.97","579","563","LARGE","0","2019-12-11",""
"2019-089E","QPS-SAR-1 IZANAGI","44856","JPN","95.39","36.97","544","531","LARGE","0","2019-12-11",""
"2019-089D","LEMUR 2 JPGSQUARED","44855","US","95.26","36.96","538","525","SMALL","0","2019-12-11",""
"2019-089C","OBJECT C","44854","TBD","95.65","36.96","557","542","SMALL","0","2019-12-11",""
"2019-089B","TYVAK-0129","44853","US","95.31","36.96","540","527","MEDIUM","0","2019-12-11",""
"2019-089A","TYVAK-0092","44852","US","95.34","36.96","541","529","SMALL","0","2019-12-11",""
"2019-088B","FREGAT R/B","44851","CIS","688.29","65.01","19707","19183","LARGE","0","2019-12-11",""
"2019-088A","COSMOS 2544 (GLONASS)","44850","CIS","675.73","65.04","19169","19091","LARGE","0","2019-12-11",""
"2014-055CH","ATLAS 5 CENTAUR DEB","44849","US","736.50","20.41","34405","6869","","0","2014-09-17",""
"2014-055CG","ATLAS 5 CENTAUR DEB","44848","US","763.55","20.62","35111","7478","","0","2014-09-17",""
"2014-055CF","ATLAS 5 CENTAUR DEB","44847","US","754.88","22.20","34756","7413","","0","2014-09-17",""
"2014-055CE","ATLAS 5 CENTAUR DEB","44846","US","699.57","20.76","34273","5180","","0","2014-09-17",""
"2014-055CD","ATLAS 5 CENTAUR DEB","44845","US","778.72","20.64","35700","7619","SMALL","0","2014-09-17",""
"2019-087F","OBJECT F","44843","PRC","93.82","97.51","468","454","MEDIUM","0","2019-12-07",""
"2019-087E","OBJECT E","44842","PRC","93.59","97.50","456","444","MEDIUM","0","2019-12-07",""
"2019-087C","OBJECT C","44840","PRC","93.62","97.51","457","446","MEDIUM","0","2019-12-07",""
"2019-087B","OBJECT B","44839","PRC","93.66","97.50","460","447","MEDIUM","0","2019-12-07",""
"2019-087A","OBJECT A","44838","PRC","92.98","97.50","426","415","MEDIUM","0","2019-12-07",""
"2019-086A","JILIN-01 GAOFEN 2B","44836","PRC","95.22","97.63","535","523","LARGE","0","2019-12-07",""
"2019-079D","COSMOS 2543","44835","CIS","93.73","97.73","507","407","MEDIUM","0","2019-11-25",""
"2019-082B","CZ-4C R/B","44820","PRC","94.01","97.74","539","402","LARGE","0","2019-11-27",""
"2019-082A","GAOFEN 12","44819","PRC","97.26","97.84","628","626","LARGE","0","2019-11-27",""
"2019-081Q","FLOCK 4P 5","44818","US","93.43","97.36","447","437","MEDIUM","0","2019-11-27",""
"2019-081P","FLOCK 4P 6","44817","US","92.34","97.35","393","385","MEDIUM","0","2019-11-27",""
"2019-081N","FLOCK 4P 7","44816","US","93.29","97.36","440","431","MEDIUM","0","2019-11-27",""
"2019-081M","FLOCK 4P 8","44815","US","92.13","97.34","383","375","SMALL","0","2019-11-27",""
"2019-081K","FLOCK 4P 2","44813","US","92.94","97.35","425","412","MEDIUM","0","2019-11-27",""
"2019-081H","FLOCK 4P 4","44811","US","90.57","97.35","308","297","MEDIUM","0","2019-11-27",""
"2019-081G","FLOCK 4P 12","44810","US","92.58","97.35","407","394","MEDIUM","0","2019-11-27",""
"2019-081F","FLOCK 4P 11","44809","US","93.36","97.35","444","433","MEDIUM","0","2019-11-27",""
"2019-081D","FLOCK 4P 9","44807","US","92.55","97.35","404","394","SMALL","0","2019-11-27",""
"2019-081B","PSLV R/B","44805","IND","94.88","97.33","542","484","LARGE","0","2019-11-27",""
"2019-081A","CARTOSAT 3","44804","IND","94.78","97.35","517","499","LARGE","0","2019-11-27",""
"2019-080D","ARIANE 5 DEB (SYLDA)","44803","FR","315.72","5.29","17724","238","LARGE","0","2019-11-26",""
"2019-080C","ARIANE 5 R/B","44802","FR","580.00","5.70","33104","216","LARGE","0","2019-11-26",""
"2019-080B","INMARSAT GX5","44801","IM","1436.11","0.06","35794","35780","LARGE","0","2019-11-26",""
"2019-080A","TIBA-1","44800","EGYP","1436.13","0.06","35796","35779","","0","2019-11-26",""
"2019-079A","COSMOS 2542","44797","CIS","92.43","97.64","398","389","LARGE","0","2019-11-25",""
