OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1993-036AXP","COSMOS 2251 DEB","36052","CIS","99.07","74.03","726","702","SMALL","0","1993-06-16",""
"1993-036AXM","COSMOS 2251 DEB","36050","CIS","97.25","74.04","716","538","SMALL","0","1993-06-16",""
"1993-036AXL","COSMOS 2251 DEB","36049","CIS","99.56","74.04","750","726","SMALL","0","1993-06-16",""
"1993-036AXK","COSMOS 2251 DEB","36048","CIS","100.35","74.06","795","756","SMALL","0","1993-06-16",""
"1993-036AXJ","COSMOS 2251 DEB","36047","CIS","98.94","74.05","723","693","SMALL","0","1993-06-16",""
"1993-036AXH","COSMOS 2251 DEB","36046","CIS","98.94","74.02","757","659","SMALL","0","1993-06-16",""
"1993-036AXG","COSMOS 2251 DEB","36045","CIS","99.96","73.78","819","694","SMALL","0","1993-06-16",""
"2009-059D","SL-19 R/B","36039","CIS","96.70","98.42","696","506","LARGE","0","2009-11-02",""
"2009-059C","SL-19 DEB","36038","CIS","98.88","98.16","712","699","MEDIUM","0","2009-11-02",""
"2009-059B","PROBA 2","36037","ESA","99.08","98.22","724","706","MEDIUM","0","2009-11-02",""
"2009-059A","SMOS","36036","ESA","100.02","98.44","760","759","LARGE","0","2009-11-02",""
"2009-058C","ARIANE 5 R/B","36034","FR","402.08","6.35","23102","233","LARGE","0","2009-10-29",""
"2009-058B","THOR 6","36033","NOR","1436.10","0.05","35793","35780","LARGE","0","2009-10-29",""
"2009-058A","NSS 12","36032","SES","1436.12","0.02","35798","35776","LARGE","0","2009-10-29",""
"1996-051N","SL-16 DEB","36031","CIS","98.69","70.84","705","687","SMALL","0","1996-09-04",""
"1997-051VK","IRIDIUM 33 DEB","36028","US","98.81","86.34","724","679","SMALL","0","1997-09-14",""
"1997-051VG","IRIDIUM 33 DEB","36025","US","97.31","86.55","654","606","SMALL","0","1997-09-14",""
"1997-051VE","IRIDIUM 33 DEB","36023","US","98.38","86.34","698","665","SMALL","0","1997-09-14",""
"1997-051VC","IRIDIUM 33 DEB","36021","US","99.72","86.41","823","667","SMALL","0","1997-09-14",""
"1997-051VA","IRIDIUM 33 DEB","36019","US","98.56","86.39","695","684","SMALL","0","1997-09-14",""
"1997-051UX","IRIDIUM 33 DEB","36016","US","100.15","86.41","786","745","SMALL","0","1997-09-14",""
"1997-051UW","IRIDIUM 33 DEB","36015","US","99.97","86.36","775","739","SMALL","0","1997-09-14",""
"1997-051UT","IRIDIUM 33 DEB","36012","US","103.56","86.45","1165","690","SMALL","0","1997-09-14",""
"1997-051US","IRIDIUM 33 DEB","36011","US","100.32","86.35","788","759","SMALL","0","1997-09-14",""
"1993-036AXA","COSMOS 2251 DEB","36008","CIS","102.95","74.03","1061","735","SMALL","0","1993-06-16",""
"1993-036AWZ","COSMOS 2251 DEB","36007","CIS","98.21","74.02","747","599","SMALL","0","1993-06-16",""
"1993-036AWX","COSMOS 2251 DEB","36005","CIS","99.67","74.03","787","698","SMALL","0","1993-06-16",""
"1993-036AWW","COSMOS 2251 DEB","36004","CIS","93.34","73.90","474","402","SMALL","0","1993-06-16",""
"1993-036AWU","COSMOS 2251 DEB","36002","CIS","97.59","74.01","691","596","SMALL","0","1993-06-16",""
"1993-036AWT","COSMOS 2251 DEB","36001","CIS","100.00","73.97","790","727","SMALL","0","1993-06-16",""
"1993-036AWS","COSMOS 2251 DEB","36000","CIS","99.45","74.02","786","678","SMALL","0","1993-06-16",""
"1993-036AWP","COSMOS 2251 DEB","35997","CIS","99.86","74.05","764","739","SMALL","0","1993-06-16",""
"1993-036AWN","COSMOS 2251 DEB","35996","CIS","96.95","74.02","709","517","SMALL","0","1993-06-16",""
"1993-036AWK","COSMOS 2251 DEB","35993","CIS","99.12","74.02","741","692","SMALL","0","1993-06-16",""
"1993-036AWJ","COSMOS 2251 DEB","35992","CIS","98.21","73.95","737","609","SMALL","0","1993-06-16",""
"1993-036AWF","COSMOS 2251 DEB","35989","CIS","100.36","74.04","792","759","SMALL","0","1993-06-16",""
"1993-036AWE","COSMOS 2251 DEB","35988","CIS","100.19","74.02","794","742","SMALL","0","1993-06-16",""
"1993-036AWD","COSMOS 2251 DEB","35987","CIS","100.48","74.00","824","738","SMALL","0","1993-06-16",""
"1993-036AWC","COSMOS 2251 DEB","35986","CIS","97.95","74.02","675","647","SMALL","0","1993-06-16",""
"1993-036AWA","COSMOS 2251 DEB","35984","CIS","93.59","73.97","479","421","SMALL","0","1993-06-16",""
"1993-036AVZ","COSMOS 2251 DEB","35983","CIS","95.30","74.02","541","526","SMALL","0","1993-06-16",""
"1993-036AVY","COSMOS 2251 DEB","35982","CIS","99.10","74.06","772","659","SMALL","0","1993-06-16",""
"1993-036AVW","COSMOS 2251 DEB","35980","CIS","99.88","73.92","804","702","SMALL","0","1993-06-16",""
"1993-036AVV","COSMOS 2251 DEB","35979","CIS","98.78","74.02","757","643","SMALL","0","1993-06-16",""
"1993-036AVS","COSMOS 2251 DEB","35976","CIS","100.15","74.04","808","723","SMALL","0","1993-06-16",""
"1993-036AVR","COSMOS 2251 DEB","35975","CIS","101.78","74.06","939","747","SMALL","0","1993-06-16",""
"1993-036AVQ","COSMOS 2251 DEB","35974","CIS","98.80","74.03","714","688","SMALL","0","1993-06-16",""
"1993-036AVL","COSMOS 2251 DEB","35970","CIS","98.40","74.04","710","655","SMALL","0","1993-06-16",""
"1993-036AVJ","COSMOS 2251 DEB","35968","CIS","96.24","73.71","625","532","SMALL","0","1993-06-16",""
"1993-036AVG","COSMOS 2251 DEB","35966","CIS","101.52","74.04","944","717","SMALL","0","1993-06-16",""
"1993-036AVF","COSMOS 2251 DEB","35965","CIS","93.22","74.00","447","418","SMALL","0","1993-06-16",""
"1993-036AVC","COSMOS 2251 DEB","35962","CIS","99.39","74.02","760","699","SMALL","0","1993-06-16",""
"1993-036AVB","COSMOS 2251 DEB","35961","CIS","103.07","73.93","1055","753","SMALL","0","1993-06-16",""
"1993-036AVA","COSMOS 2251 DEB","35960","CIS","94.13","73.99","502","451","SMALL","0","1993-06-16",""
"1993-036AUZ","COSMOS 2251 DEB","35959","CIS","100.50","74.03","799","766","SMALL","0","1993-06-16",""
"1993-036AUW","COSMOS 2251 DEB","35956","CIS","104.19","74.10","1181","732","SMALL","0","1993-06-16",""
"1993-061K","ARIANE 40 DEB","35955","FR","98.54","98.66","693","685","SMALL","0","1993-09-26",""
"2009-057D","DMSP 5D-3 F18 DEB","35954","US","101.44","98.56","830","824","SMALL","0","2009-10-18",""
"2009-057C","DMSP 5D-3 F18 DEB","35953","US","101.42","98.56","829","823","SMALL","0","2009-10-18",""
"2009-057B","ATLAS 5 CENTAUR R/B","35952","US","","","","","","0","2009-10-18","HELIOCENTRIC ORBIT (SUN)"
"2009-057A","DMSP 5D-3 F18 (USA 210)","35951","US","101.87","98.74","855","839","LARGE","0","2009-10-18",""
"2009-055A","WORLDVIEW 2","35946","US","100.16","98.47","766","766","LARGE","0","2009-10-08",""
"2009-054C","ARIANE 5 R/B","35944","FR","546.64","3.43","31266","270","LARGE","0","2009-09-30",""
"2009-054B","COMSATBW-1","35943","GER","1436.12","0.04","35799","35775","LARGE","0","2009-09-30",""
"2009-054A","AMAZONAS 2","35942","SPN","1436.06","0.05","35798","35774","LARGE","0","2009-09-30",""
"2009-052C","DELTA 2 R/B","35939","US","","","","","","0","2009-09-25","NO LONGER ON ORBIT"
"2009-052B","STSS DEMO 2 (USA 209)","35938","US","112.96","57.99","1373","1352","","0","2009-09-25",""
"2009-052A","STSS DEMO 1 (USA 208)","35937","US","112.19","57.99","1335","1320","","0","2009-09-25",""
"2009-051F","RUBIN 9.1/RUBIN 9.2/PSLV","35936","GER","99.86","98.22","791","712","LARGE","0","2009-09-23",""
"2009-051E","ITUPSAT 1","35935","TURK","98.89","98.55","711","701","SMALL","0","2009-09-23",""
"2009-051D","UWE-2","35934","GER","98.87","98.56","709","701","SMALL","0","2009-09-23",""
"2009-051C","BEESAT","35933","GER","98.83","98.54","706","699","SMALL","0","2009-09-23",""
"2009-051B","SWISSCUBE","35932","SWTZ","98.83","98.55","707","698","SMALL","0","2009-09-23",""
"2009-051A","OCEANSAT 2","35931","IND","100.80","98.29","800","793","LARGE","0","2009-09-23",""
"1997-051UN","IRIDIUM 33 DEB","35929","US","98.74","86.35","718","679","SMALL","0","1997-09-14",""
"1997-051UK","IRIDIUM 33 DEB","35926","US","97.99","86.34","668","657","SMALL","0","1997-09-14",""
"1997-051UF","IRIDIUM 33 DEB","35922","US","98.64","86.37","714","673","SMALL","0","1997-09-14",""
"1997-051UE","IRIDIUM 33 DEB","35921","US","100.59","86.42","888","686","SMALL","0","1997-09-14",""
"1997-051UB","IRIDIUM 33 DEB","35918","US","100.13","86.41","785","745","SMALL","0","1997-09-14",""
"1997-051UA","IRIDIUM 33 DEB","35917","US","97.45","86.39","644","630","SMALL","0","1997-09-14",""
"1997-051TY","IRIDIUM 33 DEB","35915","US","99.17","86.35","736","702","SMALL","0","1997-09-14",""
"1997-051TU","IRIDIUM 33 DEB","35911","US","100.39","86.23","840","715","SMALL","0","1997-09-14",""
"1997-051TR","IRIDIUM 33 DEB","35908","US","101.74","86.24","911","771","SMALL","0","1997-09-14",""
"1997-051TQ","IRIDIUM 33 DEB","35907","US","102.46","86.37","980","771","SMALL","0","1997-09-14",""
"1993-036AUV","COSMOS 2251 DEB","35906","CIS","96.93","74.02","677","546","SMALL","0","1993-06-16",""
"1993-036AUU","COSMOS 2251 DEB","35905","CIS","97.32","74.04","720","540","SMALL","0","1993-06-16",""
"1993-036AUT","COSMOS 2251 DEB","35904","CIS","98.44","74.03","703","665","SMALL","0","1993-06-16",""
"1993-036AUS","COSMOS 2251 DEB","35903","CIS","97.15","74.06","688","556","SMALL","0","1993-06-16",""
"1993-036AUR","COSMOS 2251 DEB","35902","CIS","101.56","73.99","915","749","SMALL","0","1993-06-16",""
"1993-036AUQ","COSMOS 2251 DEB","35901","CIS","99.16","74.03","730","706","SMALL","0","1993-06-16",""
"1993-036AUP","COSMOS 2251 DEB","35900","CIS","99.20","74.02","738","703","SMALL","0","1993-06-16",""
"1993-036AUM","COSMOS 2251 DEB","35898","CIS","97.71","74.00","730","568","SMALL","0","1993-06-16",""
"1993-036AUL","COSMOS 2251 DEB","35897","CIS","94.60","73.94","549","449","SMALL","0","1993-06-16",""
"1993-036AUJ","COSMOS 2251 DEB","35895","CIS","103.38","74.05","1082","754","SMALL","0","1993-06-16",""
"1993-036AUG","COSMOS 2251 DEB","35893","CIS","99.18","73.65","769","670","SMALL","0","1993-06-16",""
"1993-036AUE","COSMOS 2251 DEB","35891","CIS","96.95","74.00","696","529","SMALL","0","1993-06-16",""
"1993-036AUD","COSMOS 2251 DEB","35890","CIS","100.24","73.94","825","715","SMALL","0","1993-06-16",""
"1993-036AUB","COSMOS 2251 DEB","35888","CIS","99.22","74.03","762","681","SMALL","0","1993-06-16",""
"1993-036AUA","COSMOS 2251 DEB","35887","CIS","101.14","73.99","894","732","SMALL","0","1993-06-16",""
"1993-036ATY","COSMOS 2251 DEB","35885","CIS","100.40","74.03","796","759","SMALL","0","1993-06-16",""
"1993-036ATX","COSMOS 2251 DEB","35884","CIS","101.89","73.99","943","754","SMALL","0","1993-06-16",""
"1993-036ATW","COSMOS 2251 DEB","35883","CIS","99.56","74.03","801","674","SMALL","0","1993-06-16",""
"1993-036ATU","COSMOS 2251 DEB","35881","CIS","100.11","74.20","800","727","SMALL","0","1993-06-16",""
"2009-050C","BREEZE-M DEB (TANK)","35875","CIS","357.17","49.21","20279","315","LARGE","0","2009-09-17",""
"2009-050B","BREEZE-M R/B","35874","CIS","745.81","11.48","34048","7681","LARGE","0","2009-09-17",""
"2009-050A","NIMIQ 5","35873","CA","1436.10","0.02","35798","35775","LARGE","0","2009-09-17",""
"2009-049G","BLITS","35871","CIS","101.28","98.58","822","816","SMALL","0","2009-09-17",""
"2009-049E","UGATUSAT","35869","CIS","101.23","98.55","821","813","MEDIUM","0","2009-09-17",""
"2009-049D","TATIANA 2","35868","CIS","101.19","98.53","819","811","MEDIUM","0","2009-09-17",""
"2009-049B","STERKH 2","35866","CIS","101.19","98.53","818","812","MEDIUM","0","2009-09-17",""
"2009-049A","METEOR-M","35865","CIS","101.24","98.55","820","815","LARGE","0","2009-09-17",""
"1997-051TP","IRIDIUM 33 DEB","35863","US","98.63","86.34","752","634","SMALL","0","1997-09-14",""
"1997-051TN","IRIDIUM 33 DEB","35862","US","95.36","86.36","544","528","SMALL","0","1997-09-14",""
"1997-051TL","IRIDIUM 33 DEB","35860","US","100.46","86.45","794","766","SMALL","0","1997-09-14",""
"1997-051TJ","IRIDIUM 33 DEB","35858","US","97.36","86.35","655","610","SMALL","0","1997-09-14",""
"1997-051TH","IRIDIUM 33 DEB","35857","US","97.59","86.43","681","606","SMALL","0","1997-09-14",""
"1997-051TG","IRIDIUM 33 DEB","35856","US","95.45","86.35","567","514","SMALL","0","1997-09-14",""
"1997-051TE","IRIDIUM 33 DEB","35854","US","97.31","86.32","641","619","SMALL","0","1997-09-14",""
"1997-051TD","IRIDIUM 33 DEB","35853","US","97.57","86.30","676","608","SMALL","0","1997-09-14",""
"1997-051TB","IRIDIUM 33 DEB","35851","US","96.34","86.41","615","552","SMALL","0","1997-09-14",""
"1997-051TA","IRIDIUM 33 DEB","35850","US","99.14","86.36","732","704","SMALL","0","1997-09-14",""
"1997-051SY","IRIDIUM 33 DEB","35848","US","99.19","86.40","732","707","SMALL","0","1997-09-14",""
"1997-051SW","IRIDIUM 33 DEB","35846","US","100.27","86.38","784","759","SMALL","0","1997-09-14",""
"1993-036ATR","COSMOS 2251 DEB","35843","CIS","98.50","74.01","745","629","SMALL","0","1993-06-16",""
"1993-036ATP","COSMOS 2251 DEB","35841","CIS","95.15","74.04","577","474","SMALL","0","1993-06-16",""
"1993-036ATN","COSMOS 2251 DEB","35840","CIS","101.29","73.94","921","718","SMALL","0","1993-06-16",""
"1993-036ATM","COSMOS 2251 DEB","35839","CIS","98.45","74.24","705","665","SMALL","0","1993-06-16",""
"1993-036ATK","COSMOS 2251 DEB","35837","CIS","106.82","73.74","1433","726","SMALL","0","1993-06-16",""
"1993-036ATJ","COSMOS 2251 DEB","35836","CIS","99.70","74.04","775","713","SMALL","0","1993-06-16",""
"1993-036ATH","COSMOS 2251 DEB","35835","CIS","104.61","74.07","1205","748","SMALL","0","1993-06-16",""
"1993-036ATG","COSMOS 2251 DEB","35834","CIS","102.03","73.92","938","771","SMALL","0","1993-06-16",""
"1993-036ATD","COSMOS 2251 DEB","35831","CIS","99.12","74.01","744","689","SMALL","0","1993-06-16",""
"1993-036ATC","COSMOS 2251 DEB","35830","CIS","101.92","73.86","953","747","SMALL","0","1993-06-16",""
"1993-036ATB","COSMOS 2251 DEB","35829","CIS","99.45","74.04","745","719","SMALL","0","1993-06-16",""
"1993-036ASX","COSMOS 2251 DEB","35825","CIS","105.56","74.12","1298","744","SMALL","0","1993-06-16",""
"1993-036ASW","COSMOS 2251 DEB","35824","CIS","104.21","73.84","1159","756","SMALL","0","1993-06-16",""
"2009-047B","ATLAS 5 CENTAUR R/B","35816","US","738.56","24.59","34547","6828","LARGE","0","2009-09-08",""
"2009-047A","USA 207","35815","US","","","","","","0","2009-09-08",""
"2009-046A","PALAPA D","35812","INDO","1458.30","2.31","36294","36146","LARGE","0","2009-08-31",""
"1997-051ST","IRIDIUM 33 DEB","35809","US","99.27","86.34","740","707","SMALL","0","1997-09-14",""
"1997-051SQ","IRIDIUM 33 DEB","35806","US","99.90","86.35","764","743","SMALL","0","1997-09-14",""
"1997-051SP","IRIDIUM 33 DEB","35805","US","100.22","86.33","845","693","SMALL","0","1997-09-14",""
"1997-051SL","IRIDIUM 33 DEB","35802","US","98.83","86.45","745","661","SMALL","0","1997-09-14",""
"1997-051SH","IRIDIUM 33 DEB","35799","US","98.35","85.94","720","640","SMALL","0","1997-09-14",""
"1997-051SF","IRIDIUM 33 DEB","35797","US","99.07","86.34","731","697","SMALL","0","1997-09-14",""
"1993-036ASS","COSMOS 2251 DEB","35796","CIS","99.58","74.00","770","707","SMALL","0","1993-06-16",""
"1993-036ASR","COSMOS 2251 DEB","35795","CIS","96.94","74.01","625","599","SMALL","0","1993-06-16",""
"1993-036ASP","COSMOS 2251 DEB","35793","CIS","99.27","74.05","733","715","SMALL","0","1993-06-16",""
"1993-036ASN","COSMOS 2251 DEB","35792","CIS","99.48","74.00","772","695","SMALL","0","1993-06-16",""
"1993-036ASK","COSMOS 2251 DEB","35789","CIS","100.38","74.04","811","741","SMALL","0","1993-06-16",""
"1993-036ASJ","COSMOS 2251 DEB","35788","CIS","98.40","74.02","700","665","SMALL","0","1993-06-16",""
"1993-036ASH","COSMOS 2251 DEB","35787","CIS","100.20","74.04","783","752","SMALL","0","1993-06-16",""
"1993-036ASG","COSMOS 2251 DEB","35786","CIS","99.34","74.02","760","694","SMALL","0","1993-06-16",""
"1993-036ASF","COSMOS 2251 DEB","35785","CIS","99.06","73.94","756","672","SMALL","0","1993-06-16",""
"1993-036ASE","COSMOS 2251 DEB","35784","CIS","99.60","74.04","770","708","SMALL","0","1993-06-16",""
"1993-036ASC","COSMOS 2251 DEB","35782","CIS","93.55","73.95","452","445","SMALL","0","1993-06-16",""
"1993-036ARX","COSMOS 2251 DEB","35777","CIS","107.52","73.77","1454","770","SMALL","0","1993-06-16",""
"1993-036ARW","COSMOS 2251 DEB","35776","CIS","99.89","74.00","971","536","SMALL","0","1993-06-16",""
"1993-036ARV","COSMOS 2251 DEB","35775","CIS","98.01","74.03","686","641","SMALL","0","1993-06-16",""
"1993-036ART","COSMOS 2251 DEB","35773","CIS","99.19","74.01","760","680","SMALL","0","1993-06-16",""
"1993-036ARS","COSMOS 2251 DEB","35772","CIS","99.07","73.98","777","652","SMALL","0","1993-06-16",""
"1993-036ARR","COSMOS 2251 DEB","35771","CIS","104.15","74.18","1185","724","SMALL","0","1993-06-16",""
"1993-036ARP","COSMOS 2251 DEB","35769","CIS","99.23","74.07","771","672","SMALL","0","1993-06-16",""
"1993-036ARM","COSMOS 2251 DEB","35767","CIS","100.15","73.99","810","721","SMALL","0","1993-06-16",""
"1993-036ARK","COSMOS 2251 DEB","35765","CIS","98.41","74.12","770","595","SMALL","0","1993-06-16",""
"1993-036ARJ","COSMOS 2251 DEB","35764","CIS","99.08","74.03","741","688","SMALL","0","1993-06-16",""
"1993-036ARH","COSMOS 2251 DEB","35763","CIS","98.92","73.86","757","657","SMALL","0","1993-06-16",""
"1993-036ARE","COSMOS 2251 DEB","35760","CIS","92.36","73.97","397","383","SMALL","0","1993-06-16",""
"1993-036ARD","COSMOS 2251 DEB","35759","CIS","98.71","74.04","758","636","SMALL","0","1993-06-16",""
"2009-044C","ARIANE 5 R/B","35757","FR","582.72","1.43","33226","237","LARGE","0","2009-08-21",""
"2009-044B","OPTUS D3","35756","AUS","1436.10","0.04","35799","35774","LARGE","0","2009-08-21",""
"2009-044A","JCSAT 12","35755","JPN","1436.15","0.06","35789","35786","LARGE","0","2009-08-21",""
"2009-043C","DELTA 2 R/B(2) (PAM-D)","35754","US","131.31","39.84","4180","180","LARGE","0","2009-08-17",""
"2009-043A","NAVSTAR 64 (USA 206)","35752","US","717.93","55.20","20332","20030","LARGE","0","2009-08-17",""
"1997-051SC","IRIDIUM 33 DEB","35749","US","98.57","86.37","701","680","SMALL","0","1997-09-14",""
"1997-051SA","IRIDIUM 33 DEB","35747","US","101.64","86.13","961","712","SMALL","0","1997-09-14",""
"1997-051RY","IRIDIUM 33 DEB","35745","US","97.24","86.34","635","617","SMALL","0","1997-09-14",""
"1997-051RX","IRIDIUM 33 DEB","35744","US","99.15","86.33","741","695","SMALL","0","1997-09-14",""
"1997-051RW","IRIDIUM 33 DEB","35743","US","100.57","86.39","816","756","SMALL","0","1997-09-14",""
"1997-051RV","IRIDIUM 33 DEB","35742","US","97.57","86.42","684","601","SMALL","0","1997-09-14",""
"1997-051RS","IRIDIUM 33 DEB","35739","US","95.75","86.38","579","531","SMALL","0","1997-09-14",""
"1997-051RQ","IRIDIUM 33 DEB","35737","US","96.98","86.42","629","599","SMALL","0","1997-09-14",""
"1997-051RK","IRIDIUM 33 DEB","35732","US","98.46","86.24","733","638","SMALL","0","1997-09-14",""
"1993-036ARA","COSMOS 2251 DEB","35729","CIS","98.40","74.03","705","659","SMALL","0","1993-06-16",""
"1993-036AQX","COSMOS 2251 DEB","35726","CIS","98.00","74.05","690","636","SMALL","0","1993-06-16",""
"1993-036AQV","COSMOS 2251 DEB","35724","CIS","99.06","74.03","761","667","SMALL","0","1993-06-16",""
"1993-036AQS","COSMOS 2251 DEB","35721","CIS","101.38","73.96","950","698","SMALL","0","1993-06-16",""
"1993-036AQR","COSMOS 2251 DEB","35720","CIS","99.46","74.00","804","662","SMALL","0","1993-06-16",""
"1993-036AQP","COSMOS 2251 DEB","35718","CIS","99.57","74.04","754","722","SMALL","0","1993-06-16",""
"1993-036AQN","COSMOS 2251 DEB","35717","CIS","100.99","74.17","872","739","SMALL","0","1993-06-16",""
"1993-036AQM","COSMOS 2251 DEB","35716","CIS","98.80","73.99","768","634","SMALL","0","1993-06-16",""
"1993-036AQG","COSMOS 2251 DEB","35711","CIS","98.72","74.05","763","632","SMALL","0","1993-06-16",""
"1993-036AQE","COSMOS 2251 DEB","35709","CIS","99.68","74.01","783","703","SMALL","0","1993-06-16",""
"1993-036AQB","COSMOS 2251 DEB","35706","CIS","105.81","73.89","1301","764","SMALL","0","1993-06-16",""
"1993-036AQA","COSMOS 2251 DEB","35705","CIS","100.24","74.30","814","725","SMALL","0","1993-06-16",""
"1993-036APY","COSMOS 2251 DEB","35703","CIS","97.96","74.05","729","594","SMALL","0","1993-06-16",""
"1993-036APX","COSMOS 2251 DEB","35702","CIS","98.20","74.04","694","651","SMALL","0","1993-06-16",""
"1993-036APW","COSMOS 2251 DEB","35701","CIS","104.87","74.01","1216","761","SMALL","0","1993-06-16",""
"1993-036APV","COSMOS 2251 DEB","35700","CIS","96.50","73.99","615","567","SMALL","0","1993-06-16",""
"1993-036APU","COSMOS 2251 DEB","35699","CIS","96.20","74.01","626","527","SMALL","0","1993-06-16",""
"2009-042B","BREEZE-M R/B","35697","CIS","900.01","7.66","34101","14900","MEDIUM","0","2009-08-11",""
"2009-042A","ASIASAT 5","35696","AC","1436.14","0.02","35794","35780","LARGE","0","2009-08-11",""
"2009-041J","SL-24 DEB","35689","CIS","97.53","97.66","656","625","LARGE","0","2009-07-29",""
"2009-041H","SL-24 R/B","35688","CIS","104.78","98.11","1300","669","LARGE","0","2009-07-29",""
"2009-041F","APRIZESAT 3","35686","US","96.76","98.10","654","553","MEDIUM","0","2009-07-29",""
"2009-041E","NANOSAT 1B","35685","SPN","96.96","98.15","654","572","MEDIUM","0","2009-07-29",""
"2009-041D","APRIZESAT 4","35684","US","97.31","98.30","662","597","MEDIUM","0","2009-07-29",""
"2009-041C","DMC 2","35683","UK","97.85","97.71","657","655","MEDIUM","0","2009-07-29",""
"2009-041B","DUBAISAT 1","35682","UAE","98.00","97.82","670","656","LARGE","0","2009-07-29",""
"2009-041A","DEIMOS 1","35681","SPN","97.81","97.69","656","652","MEDIUM","0","2009-07-29",""
"1997-051RJ","IRIDIUM 33 DEB","35680","US","102.61","86.12","1022","742","SMALL","0","1997-09-14",""
"1993-036APT","COSMOS 2251 DEB","35676","CIS","97.92","74.01","678","641","SMALL","0","1993-06-16",""
"1993-036APS","COSMOS 2251 DEB","35675","CIS","99.61","74.01","777","704","SMALL","0","1993-06-16",""
"1993-036APR","COSMOS 2251 DEB","35674","CIS","100.23","74.07","862","677","SMALL","0","1993-06-16",""
"1993-036APP","COSMOS 2251 DEB","35672","CIS","98.21","74.06","707","640","SMALL","0","1993-06-16",""
"1993-036APN","COSMOS 2251 DEB","35671","CIS","99.63","74.02","770","712","SMALL","0","1993-06-16",""
"1993-036APM","COSMOS 2251 DEB","35670","CIS","98.37","73.91","725","636","SMALL","0","1993-06-16",""
"1993-036APL","COSMOS 2251 DEB","35669","CIS","106.42","73.86","1358","764","SMALL","0","1993-06-16",""
"1993-036APK","COSMOS 2251 DEB","35668","CIS","98.72","74.05","762","633","SMALL","0","1993-06-16",""
"1993-036APJ","COSMOS 2251 DEB","35667","CIS","99.61","74.06","760","720","SMALL","0","1993-06-16",""
"1993-036APE","COSMOS 2251 DEB","35663","CIS","99.58","74.03","747","730","SMALL","0","1993-06-16",""
"1993-036APC","COSMOS 2251 DEB","35661","CIS","98.16","74.02","758","583","SMALL","0","1993-06-16",""
"1993-036APB","COSMOS 2251 DEB","35660","CIS","99.72","74.04","758","732","SMALL","0","1993-06-16",""
"1993-036ANZ","COSMOS 2251 DEB","35658","CIS","98.75","74.02","713","684","SMALL","0","1993-06-16",""
"1993-036ANW","COSMOS 2251 DEB","35655","CIS","97.70","73.99","658","639","SMALL","0","1993-06-16",""
"1993-036ANR","COSMOS 2251 DEB","35650","CIS","99.10","74.06","739","692","SMALL","0","1993-06-16",""
"1993-036ANN","COSMOS 2251 DEB","35647","CIS","100.32","74.02","812","735","SMALL","0","1993-06-16",""
"1993-036ANM","COSMOS 2251 DEB","35646","CIS","107.66","73.87","1473","764","SMALL","0","1993-06-16",""
"1993-036ANL","COSMOS 2251 DEB","35645","CIS","100.94","73.98","866","740","SMALL","0","1993-06-16",""
"1993-036ANJ","COSMOS 2251 DEB","35643","CIS","98.25","74.01","708","642","SMALL","0","1993-06-16",""
"2009-039C","SL-8 R/B","35637","CIS","103.49","82.95","935","913","LARGE","0","2009-07-21",""
"2009-039B","STERKH","35636","CIS","103.60","82.95","944","914","MEDIUM","0","2009-07-21",""
"2009-039A","COSMOS 2454","35635","CIS","103.62","82.95","944","915","LARGE","0","2009-07-21",""
"1997-051RE","IRIDIUM 33 DEB","35632","US","100.55","86.42","858","711","SMALL","0","1997-09-14",""
"1997-051RD","IRIDIUM 33 DEB","35631","US","99.81","86.37","762","736","SMALL","0","1997-09-14",""
"1997-051RA","IRIDIUM 33 DEB","35628","US","99.50","86.36","749","721","SMALL","0","1997-09-14",""
"1997-051QZ","IRIDIUM 33 DEB","35627","US","98.24","86.34","719","629","SMALL","0","1997-09-14",""
"1997-051QX","IRIDIUM 33 DEB","35625","US","101.66","86.20","930","745","SMALL","0","1997-09-14",""
"1997-051QU","IRIDIUM 33 DEB","35622","US","99.41","86.22","755","705","SMALL","0","1997-09-14",""
"1997-051QS","IRIDIUM 33 DEB","35620","US","102.54","86.40","1047","711","SMALL","0","1997-09-14",""
"1997-051QQ","IRIDIUM 33 DEB","35618","US","99.64","86.34","766","717","SMALL","0","1997-09-14",""
"1997-051QN","IRIDIUM 33 DEB","35616","US","99.10","86.36","730","701","SMALL","0","1997-09-14",""
"1993-036ANH","COSMOS 2251 DEB","35614","CIS","99.22","73.96","790","653","SMALL","0","1993-06-16",""
"1993-036ANG","COSMOS 2251 DEB","35613","CIS","94.38","73.97","496","481","SMALL","0","1993-06-16",""
"1993-036ANE","COSMOS 2251 DEB","35611","CIS","99.75","74.03","776","718","SMALL","0","1993-06-16",""
"1993-036AMZ","COSMOS 2251 DEB","35606","CIS","107.61","73.81","1464","768","SMALL","0","1993-06-16",""
"1993-036AMY","COSMOS 2251 DEB","35605","CIS","99.32","73.91","797","655","SMALL","0","1993-06-16",""
"1993-036AMX","COSMOS 2251 DEB","35604","CIS","99.74","74.02","787","705","SMALL","0","1993-06-16",""
"1993-036AMV","COSMOS 2251 DEB","35602","CIS","95.94","74.02","676","452","SMALL","0","1993-06-16",""
